Respondent ID,Collector ID,Start Date,Timestamp,1. Postcode,2. Age range,3. Gender,4. Language,5. Belonging,6. Cultural activities,7. Te Reo,8. Cultural knowledge,9. Trust NZ government,10. Trust local council,11. Trust NZ Police,12. Safety,13. Discrimination,14. Loneliness,15. Independence,16. Support in crisis,17. Level of control,18. Volunteering time,19. Paid working hours,20. Job Satisfaction,21. Work life Balance,22. Leisure time,23. Be Yourself in NZ,24. Be Yourself in Newlands,25. Life Satisfaction,26. Meaning and Purpose,27. Family Wellbeing,28. Access to Natural Environment,29. Work Travel Time,30. Basic Life Skills,31. Newlands Resident,32. Home Disaster Ready,33. Neigbourhood Support Group,34. Out of Newlands During Day,35. Place out of Newland Disaster Ready,36. Vote General election 2020,37. Vote Local elections 2019,38. Satisfaction income,39. Confident in finding a new job,40. Personal mental health,41. Confident water safety,42. Optimal use of land,43. Location,44. Voted General elections 2023,45. Voted Local Elections 2022
,,,11/04/2022 17:25,6037,45-54,Female,100,100,0,7,29,82,54,74,64,80,21,100,64,81,46,40,72,61,61,79,64,77,44,77,48,0,82,Yes,Yes,No,No,No,Yes,Yes,64,72,62,34,44,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,11/04/2022 17:24,6037,15-18,Female,100,37,5,18,95,0,8,77,45,62,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,
,,,11/04/2022 17:14,6037,35-44,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11/04/2022 17:03,6037,65-74,Male,100,100,1,0,0,54,65,84,98,50,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,
,,,11/04/2022 17:02,6037,25-34,Female,100,66,100,71,72,46,62,76,55,6,84,88,86,85,70,47,77,41,15,61,64,78,100,81,74,21,81,Yes,Yes,No,Yes,Yes,Yes,Yes,68,82,86,100,67,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,11/01/2022 23:04,6037,35-44,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11/01/2022 7:46,6037,55-64,Male,100,73,49,16,52,34,32,59,77,0,27,100,100,70,72,41,75,,35,53,53,72,100,71,78,23,77,Yes,Yes,Yes,Yes,Yes,Yes,Yes,51,73,55,67,49,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/31/2022 09:09:59 AM,6037,45-54,Female,100,95,0,0,0,50,25,85,70,50,100,75,80,80,85,1,100,100,100,100,100,100,100,100,100,10,100,Yes,Yes,No,Yes,No,Yes,Yes,100,100,100,50,50,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/30/2022 09:05:23 AM,6037,25-34,Female,100,100,54,21,57,48,46,51,76,0,45,69,100,51,48,0,72,27,8,51,50,50,69,79,100,45,100,Yes,No,No,No,No,Yes,Yes,80,100,49,23,52,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/29/2022 10:25:58 PM,6037,35-44,Female,77,83,71,11,50,69,50,87,52,67,60,77,89,85,18,40,81,60,20,71,71,84,68,75,88,30,88,Yes,No,No,No,No,Yes,Yes,71,91,89,29,25,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/29/2022 02:32:48 AM,6037,35-44,Female,100,68,0,23,51,60,44,71,59,58,73,86,57,71,15,27,69,63,35,83,80,59,47,71,67,22,84,Yes,Yes,No,No,Yes,Yes,Yes,73,32,70,41,41,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/28/2022 11:17:34 PM,6037,25-34,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10/28/2022 09:56:49 PM,6037,65-74,Female,98,98,1,1,96,56,,91,13,0,51,31,90,85,74,2,,61,92,96,95,86,83,94,94,,81,Yes,No,No,No,,Yes,,,,85,50,43,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/28/2022 08:23:13 PM,6037,65-74,Male,0,84,2,1,0,71,58,95,89,0,97,100,97,94,99,31,89,72,24,93,93,83,82,82,80,20,75,Yes,Yes,Yes,No,,Yes,Yes,91,70,84,94,73,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/28/2022 07:53:57 PM,6037,55-64,Female,100,100,0,2,2,3,19,95,95,0,67,100,100,80,0,30,50,52,44,,,,,,,,,,,,,,Yes,No,51,1,,,,,,
,,,10/28/2022 05:42:52 PM,6037,25-34,Female,100,100,50,23,55,52,40,51,35,44,50,71,76,79,32,39,48,50,50,93,89,30,56,50,70,51,83,Yes,Yes,No,Yes,Yes,Yes,Yes,63,70,51,71,50,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/28/2022 05:20:53 PM,6037,45-54,Female,100,100,100,0,100,0,2,100,100,100,100,100,0,100,0,40,100,100,100,100,100,100,100,0,,15,99,Yes,Yes,No,Yes,Yes,Yes,Yes,100,100,100,0,0,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/28/2022 05:11:38 PM,6037,45-54,Male,15,80,49,25,50,60,74,80,81,1,80,75,70,65,31,40,75,74,63,80,75,70,70,70,80,40,80,Yes,Yes,No,No,,Yes,Yes,60,80,60,80,65,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/28/2022 05:07:58 PM,6037,35-44,Female,100,86,0,9,44,59,40,87,52,22,100,79,100,89,72,27,24,52,45,88,73,86,100,75,76,30,100,Yes,Yes,No,No,Yes,Yes,Yes,88,80,83,49,37,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/28/2022 10:10:19 AM,6037,35-44,Male,100,100,100,25,70,80,80,100,70,0,90,100,90,90,100,40,100,75,50,100,100,90,100,70,100,20,100,Yes,No,No,No,No,Yes,Yes,80,50,75,100,50,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/26/2022 10:52:33 PM,6037,45-54,Female,100,71,60,5,10,70,65,95,95,0,50,90,70,60,60,32,80,50,30,50,50,40,60,25,90,30,80,Yes,No,No,Yes,No,Yes,Yes,55,60,65,90,70,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,10/03/2022 21:17,6037,45-54,Non binary,100,70,40,4,70,60,60,80,20,0,95,90,78,66,55,18,16,66,20,100,100,40,30,70,100,30,70,Yes,No,No,Yes,Yes,No,No,6,26,44,,36,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/29/2022 09:31:21 PM,6037,35-44,Female,100,95,67,8,73,76,35,74,23,0,36,98,77,85,12,15,98,82,3,,,,,,,,,,,,,,Yes,Yes,71,100,,,,,,
,,,09/29/2022 09:10:30 PM,6073,45-54,Female,100,66,0,1,0,74,63,69,80,52,53,0,50,90,68,40,70,80,25,79,69,78,75,94,100,30,100,Yes,No,No,Yes,No,Yes,Yes,70,50,73,51,30,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/29/2022 03:31:51 PM,6037,35-44,Male,100,90,0,0,50,50,50,85,50,0,80,80,70,75,80,40,80,60,30,90,90,50,75,50,70,20,100,Yes,Yes,Yes,No,Yes,Yes,Yes,30,85,70,20,20,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/24/2022 07:56:46 PM,6037,55-64,Female,100,30,52,13,100,42,27,33,8,100,0,51,51,50,53,40,60,9,18,40,50,27,20,1,85,39,84,Yes,No,No,No,,Yes,Yes,73,52,18,51,45,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/24/2022 08:50:49 AM,6037,55-64,Female,100,71,58,25,78,60,58,74,49,0,100,100,76,76,61,20,66,81,55,82,87,90,100,50,97,41,71,No,No,No,Yes,No,Yes,Yes,48,53,92,97,72,Johnsonville,,
,,,09/22/2022 04:20:24 PM,6037,45-54,Female,100,71,44,9,58,32,9,39,52,,15,61,80,58,69,22,58,69,71,47,50,49,56,65,64,40,84,Yes,Yes,No,No,,Yes,Yes,59,63,67,33,21,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/22/2022 04:11:02 PM,6037,45-54,Male,100,50,0,0,0,50,50,50,50,0,0,50,30,50,0,40,100,80,20,50,50,80,80,49,100,0,80,No,No,No,No,,No,No,100,0,80,80,0,Johnsonville,,
,,,09/22/2022 03:57:55 PM,6037,45-54,Male,100,50,0,0,0,50,50,50,0,0,100,50,50,50,0,40,100,70,20,,,,,,,,,,,,,,No,No,70,0,,,,,,
,,,09/22/2022 10:43:18 AM,6037,45-54,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,09/22/2022 07:14:06 AM,6037,55-64,Female,100,100,0,18,0,50,50,85,51,75,100,100,100,,100,40,100,100,24,100,51,30,100,68,42,100,100,Yes,No,No,Yes,Yes,Yes,Yes,100,100,72,100,61,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/22/2022 06:34:37 AM,6037,55-64,Male,60,72,0,0,0,50,50,78,72,,25,,,,,,,53,,50,53,55,55,63,58,38,61,Yes,,,,,Yes,Yes,48,43,53,57,53,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 09:38:49 PM,6037,35-44,Male,100,98,5,7,39,33,27,100,52,5,97,58,100,100,100,40,77,41,48,100,100,79,80,75,90,15,81,Yes,No,No,Yes,No,Yes,Yes,74,100,53,82,67,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 08:49:28 PM,6037,35-44,Male,100,100,0,30,35,64,47,100,22,0,52,61,56,78,39,43,5,8,69,88,100,53,57,85,92,28,73,Yes,Yes,No,Yes,Yes,Yes,Yes,58,5,78,94,68,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 08:25:23 PM,6037,45-54,Male,100,55,36,0,76,35,36,74,36,63,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,
,,,09/21/2022 08:24:04 PM,6037,45-54,Female,100,100,52,0,57,53,54,51,75,7,9,87,89,91,74,40,87,83,28,87,86,93,94,90,90,25,88,Yes,Yes,No,Yes,Yes,Yes,Yes,78,86,94,90,68,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 08:15:50 PM,6037,45-54,Female,100,100,56,16,84,80,30,80,75,25,100,80,100,85,40,45,70,30,12,100,100,95,90,100,60,5,95,Yes,No,No,Yes,Yes,Yes,Yes,3,75,95,10,2,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 07:38:17 PM,6027,35-44,Female,100,100,50,31,51,57,54,100,50,0,100,95,81,76,36,40,24,53,20,100,100,51,50,60,100,20,100,Yes,No,No,No,No,Yes,Yes,59,68,100,50,52,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 06:05:36 PM,6037,45-54,Female,100,94,62,11,100,72,73,83,93,,98,97,89,99,49,47,97,82,2,73,78,84,96,89,75,25,93,Yes,Yes,No,Yes,Yes,Yes,Yes,92,93,92,86,71,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 05:37:50 PM,6137,45-54,Do not wish to state,48,28,0,33,1,0,0,43,96,100,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,
,,,09/21/2022 05:01:10 PM,6037,45-54,Female,80,91,77,80,70,70,70,70,75,7,97,100,96,80,70,48,70,51,20,94,99,83,96,87,80,30,89,Yes,Yes,No,Yes,Yes,Yes,Yes,74,65,87,75,65,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 04:51:24 PM,6037,45-54,Female,100,100,0,28,0,55,29,79,59,55,57,100,100,89,53,51,62,37,21,100,100,78,87,87,72,53,99,Yes,Yes,No,Yes,Yes,Yes,Yes,84,78,77,65,50,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 04:50:43 PM,6037,35-44,Female,80,85,54,15,87,80,80,100,80,23,18,92,80,63,100,40,90,54,18,100,100,62,80,57,91,29,63,Yes,No,No,No,No,No,No,70,60,55,90,66,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 04:49:50 PM,6037,45-54,Female,100,100,59,10,35,43,38,57,73,0,76,87,100,91,69,40,87,64,38,100,100,86,83,84,100,17,80,Yes,Yes,No,Yes,Yes,Yes,No,77,91,83,57,69,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 04:47:51 PM,6037,45-54,Female,100,50,50,10,50,50,47,56,16,77,95,96,80,94,66,40,82,86,42,42,77,76,89,100,81,35,100,Yes,Yes,No,Yes,Yes,Yes,Yes,85,79,92,91,52,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 04:39:25 PM,6037,45-54,Female,93,97,77,13,62,48,53,78,36,14,50,94,77,87,53,40,70,62,29,74,78,61,79,47,58,22,79,Yes,No,No,Yes,Yes,Yes,Yes,90,71,61,28,13,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 04:37:05 PM,6037,45-54,Female,100,100,0,1,0,80,75,98,85,0,100,100,93,100,85,40,97,73,95,100,100,100,100,94,91,13,100,Yes,Yes,No,Yes,Yes,Yes,Yes,87,75,96,85,85,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 04:30:37 PM,6037,45-54,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,09/21/2022 04:24:11 PM,6037,35-44,Male,100,33,0,0,0,70,55,90,80,50,1,90,0,65,70,40,85,30,20,25,35,61,70,70,90,55,90,No,No,No,Yes,No,Yes,Yes,60,40,45,100,90,Johnsonville,,
,,,09/21/2022 04:06:20 PM,6037,45-54,,100,50,1,0,59,0,0,82,62,100,62,89,51,85,49,20,88,50,28,0,11,83,94,79,91,10,83,Yes,Yes,No,Yes,No,Yes,Yes,30,83,90,71,0,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 04:05:30 PM,6037,45-54,Male,100,70,0,2,56,77,94,88,100,0,0,100,79,89,63,15,100,62,20,73,86,84,81,63,15,20,59,Yes,,,No,No,No,No,100,71,51,64,77,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 03:59:58 PM,6037,45-54,Female,24,100,4,30,48,50,50,100,70,0,100,100,100,100,50,38,100,100,50,100,100,100,100,100,100,15,100,Yes,Yes,No,No,Yes,Yes,Yes,66,100,100,49,51,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/21/2022 03:44:41 PM,6037,45-54,Male,0,100,0,0,58,70,70,85,100,0,100,100,51,100,70,45,85,90,71,100,100,95,100,95,95,50,100,Yes,Yes,No,No,No,Yes,Yes,80,70,100,50,50,"Newlands, Paparangi, Bellevue or Woodridge",,
,,,09/16/2022 04:04:30 PM,6037,45-54,Female,100,95,51,22,12,80,60,60,80,0,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,
