date,age_range,gender,language,belonging,cultural_activities,te_reo,cultural_knowledge,trust_nz_government,trust_local_council,trust_nz_police,safety,discrimination,loneliness,independence,support_in_crisis,level_of_control,volunteering_time,paid_working_hours,job_satisfaction,work_life_balance,leisure_time,be_yourself_in_nz,be_yourself_in_newlands,life_satisfaction,meaning_and_purpose,family_wellbeing,access_to_natural_environment,work_travel_time,basic_life_skills,newlands_resident,home_disaster_ready,neighbourhood_support_group,out_of_newlands_during_day,place_out_of_newlands_disaster_ready,satisfaction_income,confident_in_finding_a_new_job,confident_water_safety,optimal_use_of_land,personal_mental_health,vote_local_elections_2019,vote_general_election_2020,voted_local_elections_2022,voted_general_elections_2023
1-Nov-19,45-54,Male,100,100,0,0,0,0,0,100,100,50,50,97,50,95,37,57,75,91,15,37,85,81,74,95,94,15,95,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,100,100,100,0,51,46,52,100,100,4,95,95,98,79,20,60,81,20,9,95,99,77,100,90,90,15,88,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,0,0,0,0,100,50,50,0,100,100,100,91,0,13,50,50,27,50,50,50,91,93,75,4,91,0,,,,,66,57,69,55,74,,,,
1-Nov-19,25-34,Do not wish to state,100,100,100,0,100,0,50,50,50,100,50,1,50,100,50,60,,,10,100,100,0,100,100,100,60,100,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,100,100,0,0,0,5,50,95,50,50,70,100,50,75,50,50,25,50,2,100,98,50,90,80,100,15,100,1,0,0,,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,100,100,50,0,74,65,65,84,46,0,100,100,85,78,84,27,95,77,60,100,100,84,100,88,90,50,100,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,0,0,50,50,50,100,78,0,50,100,50,75,0,50,100,75,15,100,100,50,50,50,100,30,100,0,,0,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,0,0,0,100,100,100,51,0,50,100,50,100,0,30,50,50,15,50,50,100,100,100,50,20,50,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,100,100,0,0,0,15,15,100,100,0,100,100,65,100,0,30,50,25,44,100,100,100,100,75,100,47,70,1,0,0,1,0,66,57,69,55,74,,,,
11-May-19,45-54,Female,100,100,50,25,75,55,25,85,70,30,85,100,90,80,100,25,55,55,15,90,50,70,90,90,65,25,100,0,,,,,66,57,69,55,74,,,,
11-May-19,35-44,Female,100,100,60,10,60,55,40,90,75,10,,65,85,80,90,30,75,80,30,90,90,50,70,65,95,20,95,0,,,,,66,57,69,55,74,,,,
11-May-19,35-44,Female,100,100,60,10,50,50,55,75,55,10,90,80,85,80,75,20,60,80,20,90,85,80,80,85,80,15,85,0,,,,,66,57,69,55,74,,,,
11-May-19,45-54,Female,100,100,100,25,100,55,60,100,25,0,100,70,100,70,100,40,100,100,15,100,100,100,100,70,100,,80,1,1,1,0,,66,57,69,55,74,,,,
11-May-19,35-44,Male,100,100,100,70,100,75,70,70,80,0,65,65,100,80,55,40,50,45,60,85,80,95,95,95,95,25,95,1,1,1,1,1,66,57,69,55,74,,,,
11-May-19,55-64,Female,100,100,50,5,70,75,75,90,90,10,90,85,50,75,20,50,80,35,15,90,90,70,70,70,95,30,95,1,0,0,1,,66,57,69,55,74,,,,
11-May-19,45-54,Male,100,100,70,20,45,45,60,80,90,0,100,95,85,95,25,30,75,70,30,90,75,80,80,75,80,30,80,1,,0,1,1,66,57,69,55,74,,,,
11-May-19,45-54,Female,100,100,100,30,75,55,55,100,75,0,100,100,100,100,85,60,90,60,30,50,90,100,100,100,100,60,80,0,,,,,66,57,69,55,74,,,,
11-May-19,35-44,Male,100,100,50,15,100,65,60,100,80,0,100,80,100,95,85,40,100,100,40,100,100,100,90,100,100,10,100,1,1,1,1,1,66,57,69,55,74,,,,
11-May-19,18-24,Female,100,100,50,50,50,50,50,75,55,55,85,90,70,80,70,50,15,50,45,95,95,65,55,100,75,35,85,1,0,0,0,0,66,57,69,55,74,,,,
11-May-19,35-44,Female,100,100,100,50,100,50,100,100,100,0,100,100,99,50,100,48,50,50,30,100,50,100,100,100,100,15,100,,,,,,66,57,69,55,74,,,,
11-May-19,25-34,Female,100,100,70,70,75,75,50,85,85,5,100,80,100,75,80,40,100,75,10,100,100,100,95,85,100,30,100,,,,,,66,57,69,55,74,,,,
11-May-19,45-54,Female,100,100,0,1,0,50,50,85,0,50,100,100,100,100,100,40,50,100,15,89,41,100,100,100,75,30,100,,,,,,66,57,69,55,74,,,,
11-May-19,35-44,Female,100,100,50,50,100,50,25,80,100,50,100,100,100,75,50,40,92,92,60,100,100,100,100,75,100,60,100,,,,,,66,57,69,55,74,,,,
11-May-19,35-44,Female,100,100,60,20,60,60,60,90,80,0,100,60,50,60,50,,,,,100,100,50,100,60,50,,80,,,,,,66,57,69,55,74,,,,
11-May-19,45-54,Female,100,100,0,90,75,75,75,90,100,0,80,65,100,94,75,40,99,99,60,100,100,90,95,99,100,17,100,,,,,,66,57,69,55,74,,,,
11-Mar-19,45-54,Female,100,100,49,38,100,70,70,49,50,50,100,100,100,100,90,40,100,100,40,50,50,100,100,95,100,30,95,1,0,0,1,1,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,100,100,100,1,0,100,100,100,50,0,100,100,50,100,100,50,50,50,49,50,50,50,51,100,100,20,50,1,1,1,0,0,66,57,69,55,74,,,,
11-Mar-19,35-44,Male,100,100,50,37,50,92,80,100,91,50,32,100,80,87,74,43,52,50,38,80,75,49,70,55,54,44,100,1,0,,,,66,57,69,55,74,,,,
11-Mar-19,45-54,Female,100,100,100,10,100,15,50,78,8,8,96,93,100,60,91,30,78,21,8,96,96,96,100,100,100,4,96,1,0,0,0,,66,57,69,55,74,,,,
11-Mar-19,35-44,Do not wish to state,100,100,50,,75,15,16,100,50,50,100,99,100,50,6,50,100,49,9,100,100,100,100,75,100,40,100,0,,,,,66,57,69,55,74,,,,
11-Mar-19,45-54,Do not wish to state,100,100,49,7,85,15,10,7,88,0,49,95,90,90,50,0,,49,60,100,100,100,100,90,100,27,87,0,,,,0,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,100,100,50,25,100,50,55,100,75,0,100,100,100,100,50,50,100,100,50,100,100,100,100,75,100,15,60,1,1,0,0,1,66,57,69,55,74,,,,
11-Mar-19,25-34,Female,100,100,95,50,0,60,60,60,60,49,70,70,80,80,80,31,95,75,15,100,90,90,90,70,100,45,89,1,,0,0,,66,57,69,55,74,,,,
11-Mar-19,45-54,Female,100,100,50,40,100,40,20,60,100,1,80,80,100,75,0,22,30,100,25,100,100,90,100,100,100,20,100,1,0,0,1,1,66,57,69,55,74,,,,
11-Mar-19,45-54,Female,100,100,0,1,0,63,64,90,25,0,50,81,75,70,25,50,40,20,60,75,80,50,65,50,85,40,85,0,,,,,66,57,69,55,74,,,,
11-Mar-19,45-54,Female,100,100,50,18,53,70,70,88,68,7,50,90,90,75,10,40,75,50,50,95,95,75,80,80,95,35,100,0,,,,,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,100,100,75,1,50,50,50,45,44,74,89,92,86,83,85,9,85,90,33,81,76,81,100,95,89,21,86,0,,,,,66,57,69,55,74,,,,
11-Mar-19,45-54,Female,100,100,25,20,100,75,65,50,65,0,90,85,100,75,15,40,80,80,20,92,85,80,90,90,91,12,90,1,0,0,1,1,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,100,100,90,50,50,65,65,96,50,45,75,97,95,86,96,30,75,31,24,92,92,83,95,89,81,8,96,1,1,0,0,,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,100,100,50,3,50,40,45,70,20,50,26,90,90,50,75,6,4,28,23,50,50,50,90,67,50,20,90,0,,,,,66,57,69,55,74,,,,
11-Feb-19,45-54,Female,100,100,90,,50,72,60,100,95,15,88,100,80,90,82,35,94,90,13,95,92,85,83,87,100,40,99,0,,,,,66,57,69,55,74,,,,
11-Feb-19,45-54,Female,100,100,9,9,50,50,51,50,55,25,85,85,85,90,95,10,94,90,52,90,85,90,95,80,85,11,94,0,,,,,66,57,69,55,74,,,,
11-Feb-19,45-54,Female,100,100,50,51,100,49,45,74,50,50,75,50,50,50,49,50,50,50,25,50,50,50,51,40,100,25,50,0,,,,,66,57,69,55,74,,,,
11-Feb-19,35-44,Female,100,100,0,5,5,10,15,25,25,50,95,55,35,70,50,45,50,40,40,40,72,80,46,50,85,15,80,0,,,,,66,57,69,55,74,,,,
11-Feb-19,35-44,Female,100,100,50,10,0,70,70,95,90,0,100,90,100,100,50,40,100,75,30,80,80,90,90,80,80,25,93,1,0,0,1,1,66,57,69,55,74,,,,
11-Feb-19,35-44,Female,100,100,80,60,95,98,50,90,51,0,100,100,50,100,90,35,100,75,30,100,50,100,100,100,50,10,100,1,1,0,0,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,100,49,1,0,80,75,100,74,0,100,77,100,62,56,37,51,54,35,81,78,79,81,73,79,20,79,1,0,0,0,0,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,100,100,50,25,50,25,23,95,51,0,95,94,85,90,50,50,85,75,15,90,80,81,90,75,70,20,97,1,1,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,100,35,60,46,25,32,75,35,5,74,100,75,80,45,15,35,80,60,85,85,72,85,40,62,40,85,1,0,1,1,1,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,100,100,100,30,100,80,50,80,80,80,98,84,83,94,86,60,93,100,29,93,92,89,95,93,96,11,100,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,100,100,20,100,70,70,70,85,0,90,80,90,70,25,35,80,60,15,65,70,68,73,77,85,17,90,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,100,50,30,55,55,50,60,55,50,50,55,60,60,80,0,,,25,55,50,60,65,55,50,,70,1,,0,0,,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,100,100,0,2,0,11,47,100,100,57,100,100,100,72,55,35,86,57,41,51,55,66,53,82,81,60,100,0,0,1,1,0,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,100,100,0,1,54,62,70,45,100,0,100,100,70,72,26,39,100,100,39,83,77,50,49,73,100,53,100,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,100,49,13,32,22,20,68,67,10,25,100,77,74,74,60,70,67,35,82,83,50,49,90,81,60,98,1,0,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,100,100,11,30,88,89,100,94,1,56,91,80,94,26,30,50,50,23,93,94,51,50,75,50,19,,,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,100,100,65,100,50,50,90,40,60,60,90,90,100,90,5,45,70,65,20,85,85,70,85,90,85,30,70,1,1,0,0,1,66,57,69,55,74,,,,
11-Jan-19,65-74,Male,100,100,50,5,3,71,73,99,98,0,100,99,100,100,99,25,99,66,60,100,100,99,81,92,100,11,100,1,1,1,,0,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,100,80,20,47,40,30,65,67,25,85,80,95,80,95,25,95,90,50,98,98,85,90,80,83,15,90,1,1,0,0,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,100,54,52,81,55,43,83,37,53,82,87,88,80,94,60,50,54,46,96,96,80,67,70,65,32,82,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,100,100,53,100,100,100,100,100,2,100,100,100,100,100,45,100,100,50,100,100,100,100,100,100,20,100,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,100,100,5,6,45,80,86,97,94,46,95,81,45,97,47,33,90,93,14,88,93,96,91,87,100,23,91,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,100,20,20,35,60,70,100,60,50,60,70,70,70,40,40,80,75,30,90,90,80,80,70,80,20,100,1,1,0,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,100,57,41,47,50,50,100,90,4,88,87,97,64,55,39,83,45,6,91,90,83,89,92,81,3,84,0,,,,,66,57,69,55,74,,,,
23-Jun-20,25-34,Male,100,100,47,3,0,46,50,51,52,0,100,90,100,91,100,45,100,100,38,72,100,89,100,94,87,3,87,1,0,0,0,0,66,57,69,55,74,,,,
22-Jun-20,35-44,Female,100,100,0,9,61,88,70,80,71,0,7,91,100,96,8,33,89,58,42,100,100,91,65,85,85,20,100,1,0,0,1,1,66,57,69,55,74,,,,
21-Jun-20,55-64,Female,100,100,63,30,90,30,20,70,30,60,90,90,90,60,90,60,100,40,20,75,75,90,90,90,100,15,90,1,0,0,1,1,66,57,69,55,74,,,,
19-Jun-20,25-34,Male,100,100,89,40,70,75,60,95,100,0,40,70,80,25,50,38,100,60,25,50,45,50,50,40,100,45,90,0,,,,,66,57,69,55,74,,,,
18-Jun-20,55-64,Male,100,100,51,1,75,66,55,53,52,35,91,90,71,80,63,40,58,72,40,73,77,77,54,74,100,28,75,1,0,0,1,1,66,57,69,55,74,,,,
18-Jun-20,45-54,Female,100,100,16,6,35,32,11,82,51,29,80,82,88,65,80,60,77,37,15,87,100,78,81,90,92,30,89,1,1,1,1,1,66,57,69,55,74,,,,
18-Jun-20,65-74,Female,100,100,0,3,48,77,70,100,18,0,,,,,,,,,33,91,84,70,51,100,89,10,80,0,1,0,1,1,66,57,69,55,74,,,,
17-Jun-20,35-44,Female,100,100,1,,,100,100,100,70,50,100,100,100,100,,40,100,100,,100,100,100,100,100,100,40,100,1,0,0,1,0,66,57,69,55,74,,,,
17-Jun-20,35-44,Female,100,100,68,4,53,70,50,87,51,52,100,79,100,88,80,33,81,52,29,90,92,95,97,90,90,4,86,1,1,1,0,,66,57,69,55,74,,,,
17-Jun-20,55-64,Female,100,100,75,18,49,49,19,67,78,0,100,100,100,100,100,40,86,57,36,100,100,100,100,90,100,25,100,1,1,1,1,1,66,57,69,55,74,,,,
17-Jun-20,35-44,Female,100,100,0,8,61,71,32,80,60,21,68,71,74,71,40,30,52,50,60,91,91,87,83,81,83,30,86,1,1,0,0,1,66,57,69,55,74,,,,
16-Jun-20,25-34,Male,100,100,0,8,0,4,6,80,80,2,49,100,40,70,8,40,24,26,26,83,87,52,31,39,36,31,87,1,0,0,1,0,66,57,69,55,74,,,,
16-Jun-20,35-44,Female,100,100,48,10,50,80,70,80,30,,70,95,70,90,0,30,50,65,15,95,90,70,80,65,60,30,95,0,1,0,0,0,66,57,69,55,74,,,,
16-Jun-20,55-64,Female,100,100,51,17,52,90,9,100,57,45,100,100,100,100,70,40,100,100,40,100,84,100,100,100,85,20,100,1,1,0,1,1,66,57,69,55,74,,,,
16-Jun-20,45-54,Female,100,100,60,40,94,70,60,75,51,25,65,79,81,65,60,30,65,62,52,100,100,74,83,72,66,30,83,1,0,0,0,0,66,57,69,55,74,,,,
16-Jun-20,25-34,Female,100,100,26,20,70,70,60,80,80,30,100,90,90,95,11,30,80,90,32,100,100,85,70,75,75,40,100,0,0,0,0,0,66,57,69,55,74,,,,
16-Jun-20,25-34,Female,100,100,0,10,50,75,80,85,100,0,95,100,85,85,100,37,70,65,60,100,100,75,70,80,90,35,85,1,0,0,1,1,66,57,69,55,74,,,,
16-Jun-20,45-54,Female,100,100,0,11,48,38,46,57,7,4,6,71,76,75,53,37,76,64,32,76,73,72,53,74,60,22,53,1,1,0,0,0,66,57,69,55,74,,,,
16-Jun-20,55-64,Female,100,100,77,34,22,34,19,81,55,0,100,100,100,88,62,15,82,72,26,100,95,82,95,90,76,0,94,1,0,0,0,0,66,57,69,55,74,,,,
16-Jun-20,55-64,Female,100,100,0,1,62,44,24,96,14,100,100,14,50,52,54,10,52,50,40,100,69,25,40,82,3,0,83,1,1,0,0,,66,57,69,55,74,,,,
16-Jun-20,45-54,Female,100,100,0,8,50,50,50,90,91,0,98,100,84,82,9,40,95,71,30,85,91,83,94,82,89,20,82,1,1,0,,,66,57,69,55,74,,,,
16-Jun-20,45-54,Female,100,100,1,4,48,15,19,20,6,100,0,85,50,50,70,40,52,26,23,60,71,11,16,45,56,37,95,1,0,0,1,0,66,57,69,55,74,,,,
16-Jun-20,25-34,Female,100,100,79,21,85,86,55,86,41,44,77,86,49,73,100,35,47,82,50,98,100,91,85,85,98,60,82,1,0,0,0,1,66,57,69,55,74,,,,
16-Jun-20,45-54,Male,100,100,3,8,0,70,45,92,90,13,88,100,82,94,10,50,69,53,53,98,81,88,79,91,71,20,95,1,1,0,1,0,66,57,69,55,74,,,,
16-Jun-20,35-44,Female,100,100,25,28,91,75,70,60,53,40,52,81,81,87,87,,15,11,18,91,70,74,70,86,85,10,89,1,1,0,0,0,66,57,69,55,74,,,,
16-Jun-20,35-44,Male,100,100,37,8,0,38,12,82,100,4,100,100,100,100,0,42,100,56,15,100,100,83,100,100,100,18,100,1,0,0,1,1,66,57,69,55,74,,,,
16-Jun-20,35-44,Do not wish to state,100,100,8,5,7,49,49,79,49,5,50,100,29,52,10,20,50,51,29,100,52,50,52,51,37,20,75,1,0,0,0,0,66,57,69,55,74,,,,
16-Jun-20,45-54,Female,100,100,100,10,70,70,70,85,50,48,28,75,72,75,69,50,35,40,30,93,50,64,75,89,95,5,99,1,1,0,0,0,66,57,69,55,74,,,,
16-Jun-20,45-54,Male,100,100,82,5,37,80,72,90,79,15,82,49,77,75,64,45,87,50,27,100,99,86,90,78,83,25,87,1,1,1,1,1,66,57,69,55,74,,,,
16-Jun-20,18-24,Female,100,100,50,60,59,100,100,100,38,100,13,41,13,40,100,51,69,23,31,100,70,29,52,79,51,36,24,0,,,,,66,57,69,55,74,,,,
16-Jun-20,55-64,Female,100,100,32,6,5,79,30,78,69,0,58,0,3,0,56,1,,,31,53,53,41,42,47,78,,100,1,0,,0,,66,57,69,55,74,,,,
15-Jun-20,25-34,Female,100,100,50,6,43,60,100,56,31,70,74,100,100,80,80,0,0,100,6,66,100,80,100,100,80,0,100,1,0,0,0,0,66,57,69,55,74,,,,
5-Nov-19,45-54,Female,100,100,50,25,75,55,25,85,70,30,85,100,90,80,100,25,55,55,15,90,50,70,90,90,65,25,100,0,,,,,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,100,100,60,10,60,55,40,90,75,10,,65,85,80,90,30,75,80,30,90,90,50,70,65,95,20,95,0,,,,,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,100,100,60,10,50,50,55,75,55,10,90,80,85,80,75,20,60,80,20,90,85,80,80,85,80,15,85,0,,,,,66,57,69,55,74,,,,
5-Nov-19,45-54,Female,100,100,100,25,100,55,60,100,25,0,100,70,100,70,100,40,100,100,15,100,100,100,100,70,100,,80,1,1,1,0,,66,57,69,55,74,,,,
5-Nov-19,35-44,Male,100,100,100,70,100,75,70,70,80,0,65,65,100,80,55,40,50,45,60,85,80,95,95,95,95,25,95,1,1,1,1,1,66,57,69,55,74,,,,
5-Nov-19,55-64,Female,100,100,50,5,70,75,75,90,90,10,90,85,50,75,20,50,80,35,15,90,90,70,70,70,95,30,95,1,0,0,1,,66,57,69,55,74,,,,
5-Nov-19,45-54,Male,100,100,70,20,45,45,60,80,90,0,100,95,85,95,25,30,75,70,30,90,75,80,80,75,80,30,80,1,,0,1,1,66,57,69,55,74,,,,
5-Nov-19,45-54,Female,100,100,100,30,75,55,55,100,75,0,100,100,100,100,85,60,90,60,30,50,90,100,100,100,100,60,80,0,,,,,66,57,69,55,74,,,,
5-Nov-19,35-44,Male,100,100,50,15,100,65,60,100,80,0,100,80,100,95,85,40,100,100,40,100,100,100,90,100,100,10,100,1,1,1,1,1,66,57,69,55,74,,,,
5-Nov-19,18-24,Female,100,100,50,50,50,50,50,75,55,55,85,90,70,80,70,50,15,50,45,95,95,65,55,100,75,35,85,1,0,0,0,0,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,100,100,100,50,100,50,100,100,100,0,100,100,99,50,100,48,50,50,30,100,50,100,100,100,100,15,100,,,,,,66,57,69,55,74,,,,
5-Nov-19,25-34,Female,100,100,70,70,75,75,50,85,85,5,100,80,100,75,80,40,100,75,10,100,100,100,95,85,100,30,100,,,,,,66,57,69,55,74,,,,
5-Nov-19,45-54,Female,100,100,0,1,0,50,50,85,0,50,100,100,100,100,100,40,50,100,15,89,41,100,100,100,75,30,100,,,,,,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,100,100,50,50,100,50,25,80,100,50,100,100,100,75,50,40,92,92,60,100,100,100,100,75,100,60,100,,,,,,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,100,100,60,20,60,60,60,90,80,0,100,60,50,60,50,,,,,100,100,50,100,60,50,,80,,,,,,66,57,69,55,74,,,,
5-Nov-19,45-54,Female,100,100,0,90,75,75,75,90,100,0,80,65,100,94,75,40,99,99,60,100,100,90,95,99,100,17,100,,,,,,66,57,69,55,74,,,,
3-Nov-19,45-54,Female,100,100,49,38,100,70,70,49,50,50,100,100,100,100,90,40,100,100,40,50,50,100,100,95,100,30,95,1,0,0,1,1,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,100,100,100,1,0,100,100,100,50,0,100,100,50,100,100,50,50,50,49,50,50,50,51,100,100,20,50,1,1,1,0,0,66,57,69,55,74,,,,
3-Nov-19,35-44,Male,100,100,50,37,50,92,80,100,91,50,32,100,80,87,74,43,52,50,38,80,75,49,70,55,54,44,100,1,0,,,,66,57,69,55,74,,,,
3-Nov-19,45-54,Female,100,100,100,10,100,15,50,78,8,8,96,93,100,60,91,30,78,21,8,96,96,96,100,100,100,4,96,1,0,0,0,,66,57,69,55,74,,,,
3-Nov-19,35-44,Do not wish to state,100,100,50,,75,15,16,100,50,50,100,99,100,50,6,50,100,49,9,100,100,100,100,75,100,40,100,0,,,,,66,57,69,55,74,,,,
3-Nov-19,45-54,Do not wish to state,100,100,49,7,85,15,10,7,88,0,49,95,90,90,50,0,,49,60,100,100,100,100,90,100,27,87,0,,,,0,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,100,100,50,25,100,50,55,100,75,0,100,100,100,100,50,50,100,100,50,100,100,100,100,75,100,15,60,1,1,0,0,1,66,57,69,55,74,,,,
3-Nov-19,25-34,Female,100,100,95,50,0,60,60,60,60,49,70,70,80,80,80,31,95,75,15,100,90,90,90,70,100,45,89,1,,0,0,,66,57,69,55,74,,,,
3-Nov-19,45-54,Female,100,100,50,40,100,40,20,60,100,1,80,80,100,75,0,22,30,100,25,100,100,90,100,100,100,20,100,1,0,0,1,1,66,57,69,55,74,,,,
3-Nov-19,45-54,Female,100,100,0,1,0,63,64,90,25,0,50,81,75,70,25,50,40,20,60,75,80,50,65,50,85,40,85,0,,,,,66,57,69,55,74,,,,
3-Nov-19,45-54,Female,100,100,50,18,53,70,70,88,68,7,50,90,90,75,10,40,75,50,50,95,95,75,80,80,95,35,100,0,,,,,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,100,100,75,1,50,50,50,45,44,74,89,92,86,83,85,9,85,90,33,81,76,81,100,95,89,21,86,0,,,,,66,57,69,55,74,,,,
3-Nov-19,45-54,Female,100,100,25,20,100,75,65,50,65,0,90,85,100,75,15,40,80,80,20,92,85,80,90,90,91,12,90,1,0,0,1,1,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,100,100,90,50,50,65,65,96,50,45,75,97,95,86,96,30,75,31,24,92,92,83,95,89,81,8,96,1,1,0,0,,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,100,100,50,3,50,40,45,70,20,50,26,90,90,50,75,6,4,28,23,50,50,50,90,67,50,20,90,0,,,,,66,57,69,55,74,,,,
2-Nov-19,45-54,Female,100,100,90,,50,72,60,100,95,15,88,100,80,90,82,35,94,90,13,95,92,85,83,87,100,40,99,0,,,,,66,57,69,55,74,,,,
2-Nov-19,45-54,Female,100,100,9,9,50,50,51,50,55,25,85,85,85,90,95,10,94,90,52,90,85,90,95,80,85,11,94,0,,,,,66,57,69,55,74,,,,
2-Nov-19,45-54,Female,100,100,50,51,100,49,45,74,50,50,75,50,50,50,49,50,50,50,25,50,50,50,51,40,100,25,50,0,,,,,66,57,69,55,74,,,,
2-Nov-19,35-44,Female,100,100,0,5,5,10,15,25,25,50,95,55,35,70,50,45,50,40,40,40,72,80,46,50,85,15,80,0,,,,,66,57,69,55,74,,,,
2-Nov-19,35-44,Female,100,100,50,10,0,70,70,95,90,0,100,90,100,100,50,40,100,75,30,80,80,90,90,80,80,25,93,1,0,0,1,1,66,57,69,55,74,,,,
2-Nov-19,35-44,Female,100,100,80,60,95,98,50,90,51,0,100,100,50,100,90,35,100,75,30,100,50,100,100,100,50,10,100,1,1,0,0,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,49,1,0,80,75,100,74,0,100,77,100,62,56,37,51,54,35,81,78,79,81,73,79,20,79,1,0,0,0,0,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,100,100,50,25,50,25,23,95,51,0,95,94,85,90,50,50,85,75,15,90,80,81,90,75,70,20,97,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,35,60,46,25,32,75,35,5,74,100,75,80,45,15,35,80,60,85,85,72,85,40,62,40,85,1,0,1,1,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,100,100,100,30,100,80,50,80,80,80,98,84,83,94,86,60,93,100,29,93,92,89,95,93,96,11,100,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,100,20,100,70,70,70,85,0,90,80,90,70,25,35,80,60,15,65,70,68,73,77,85,17,90,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,50,30,55,55,50,60,55,50,50,55,60,60,80,0,,,25,55,50,60,65,55,50,,70,1,,0,0,,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,100,100,0,2,0,11,47,100,100,57,100,100,100,72,55,35,86,57,41,51,55,66,53,82,81,60,100,0,0,1,1,0,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,100,100,0,1,54,62,70,45,100,0,100,100,70,72,26,39,100,100,39,83,77,50,49,73,100,53,100,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,49,13,32,22,20,68,67,10,25,100,77,74,74,60,70,67,35,82,83,50,49,90,81,60,98,1,0,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,100,11,30,88,89,100,94,1,56,91,80,94,26,30,50,50,23,93,94,51,50,75,50,19,,,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,100,100,65,100,50,50,90,40,60,60,90,90,100,90,5,45,70,65,20,85,85,70,85,90,85,30,70,1,1,0,0,1,66,57,69,55,74,,,,
1-Nov-19,65-74,Male,100,100,50,5,3,71,73,99,98,0,100,99,100,100,99,25,99,66,60,100,100,99,81,92,100,11,100,1,1,1,,0,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,80,20,47,40,30,65,67,25,85,80,95,80,95,25,95,90,50,98,98,85,90,80,83,15,90,1,1,0,0,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,54,52,81,55,43,83,37,53,82,87,88,80,94,60,50,54,46,96,96,80,67,70,65,32,82,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,100,53,100,100,100,100,100,2,100,100,100,100,100,45,100,100,50,100,100,100,100,100,100,20,100,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,100,100,5,6,45,80,86,97,94,46,95,81,45,97,47,33,90,93,14,88,93,96,91,87,100,23,91,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,100,20,20,35,60,70,100,60,50,60,70,70,70,40,40,80,75,30,90,90,80,80,70,80,20,100,1,1,0,,,66,57,69,55,74,,,,
